Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,E_coh,E_coh_ROM,E_coh_R2,E_coh_RMSE,C11_avg,C11_ROM,C11_R2,C11_RMSE,C12_avg,C12_ROM,C12_R2,C12_RMSE,C44_avg,C44_ROM,C44_R2,C44_RMSE,B,B_ROM,B_R2,B_RMSE,G,G_ROM,G_R2,G_RMSE,E_VRH,E_VRH_ROM,E_VRH_R2,E_VRH_RMSE,nu,nu_ROM,nu_R2,nu_RMSE
103,0,31.25,68.75,0,0,3.540074259,3.459644086465648,0.9319143761045303,7.711036780050582,176.11706666666666,191.21892368029742,-0.20370784030291111,20.864612649891303,141.53463,133.9249833918491,0.6293324520770509,3.337459374149673,44.818556666666666,57.32661203634861,-0.04927272323602194,15.650329041592478,153.0621089,153.02296348799854,0.5069753694531447,6.734378754560092,29.15194493,43.36793249586933,-0.7170748484395773,15.975934284796029,82.23505275,117.0941905442103,-0.5016495296854211,38.402999591912995,0.410455682,0.37951686466130913,-0.16847387486350796,0.027754300608509325
104,0,31.25,68.75,0,0,3.543703158,3.459644086465648,0.9319143761045303,7.711036780050582,173.23200333333332,191.21892368029742,-0.20370784030291111,20.864612649891303,135.90147,133.9249833918491,0.6293324520770509,3.337459374149673,42.89872333333333,57.32661203634861,-0.04927272323602194,15.650329041592478,148.3449811,153.02296348799854,0.5069753694531447,6.734378754560092,30.63319034,43.36793249586933,-0.7170748484395773,15.975934284796029,85.98120725,117.0941905442103,-0.5016495296854211,38.402999591912995,0.403399487,0.37951686466130913,-0.16847387486350796,0.027754300608509325
105,0,31.25,68.75,0,0,3.536041561,3.459644086465648,0.9319143761045303,7.711036780050582,176.6148466666667,191.21892368029742,-0.20370784030291111,20.864612649891303,141.05535999999998,133.9249833918491,0.6293324520770509,3.337459374149673,44.65941333333333,57.32661203634861,-0.04927272323602194,15.650329041592478,152.9085222,153.02296348799854,0.5069753694531447,6.734378754560092,27.90462431,43.36793249586933,-0.7170748484395773,15.975934284796029,78.91350456,117.0941905442103,-0.5016495296854211,38.402999591912995,0.41398615,0.37951686466130913,-0.16847387486350796,0.027754300608509325
106,0,25.0,75.0,0,0,3.436955321,3.367552391187534,0.9319143761045303,7.711036780050582,173.27194999999998,185.84974886082753,-0.20370784030291111,20.864612649891303,131.59875333333335,132.49730973401395,0.6293324520770509,3.337459374149673,43.171683333333334,52.79066794196668,-0.04927272323602194,15.650329041592478,145.4898189,150.28145610961846,0.5069753694531447,6.734378754560092,24.42078422,40.11652823573392,-0.7170748484395773,15.975934284796029,69.38046507,109.00267540443942,-0.5016495296854211,38.402999591912995,0.420520825,0.38507786049235093,-0.16847387486350796,0.027754300608509325
107,0,25.0,75.0,0,0,3.435948647,3.367552391187534,0.9319143761045303,7.711036780050582,172.52547,185.84974886082753,-0.20370784030291111,20.864612649891303,138.44933333333336,132.49730973401395,0.6293324520770509,3.337459374149673,39.830866666666665,52.79066794196668,-0.04927272323602194,15.650329041592478,149.8080456,150.28145610961846,0.5069753694531447,6.734378754560092,21.11690526,40.11652823573392,-0.7170748484395773,15.975934284796029,60.50766716,109.00267540443942,-0.5016495296854211,38.402999591912995,0.432683114,0.38507786049235093,-0.16847387486350796,0.027754300608509325
108,0,25.0,75.0,0,0,3.434276898,3.367552391187534,0.9319143761045303,7.711036780050582,169.0005866666667,185.84974886082753,-0.20370784030291111,20.864612649891303,134.80358,132.49730973401395,0.6293324520770509,3.337459374149673,36.73209,52.79066794196668,-0.04927272323602194,15.650329041592478,146.2025822,150.28145610961846,0.5069753694531447,6.734378754560092,23.74402345,40.11652823573392,-0.7170748484395773,15.975934284796029,67.57395534,109.00267540443942,-0.5016495296854211,38.402999591912995,0.422967668,0.38507786049235093,-0.16847387486350796,0.027754300608509325
109,0,25.0,75.0,0,0,3.435718706,3.367552391187534,0.9319143761045303,7.711036780050582,167.7489666666667,185.84974886082753,-0.20370784030291111,20.864612649891303,139.32383333333334,132.49730973401395,0.6293324520770509,3.337459374149673,37.313273333333335,52.79066794196668,-0.04927272323602194,15.650329041592478,148.7988778,150.28145610961846,0.5069753694531447,6.734378754560092,21.85406316,40.11652823573392,-0.7170748484395773,15.975934284796029,62.50228964,109.00267540443942,-0.5016495296854211,38.402999591912995,0.429992427,0.38507786049235093,-0.16847387486350796,0.027754300608509325
110,0,25.0,75.0,0,0,3.444220936,3.367552391187534,0.9319143761045303,7.711036780050582,171.01162,185.84974886082753,-0.20370784030291111,20.864612649891303,136.32575999999997,132.49730973401395,0.6293324520770509,3.337459374149673,38.14321666666667,52.79066794196668,-0.04927272323602194,15.650329041592478,147.8877133,150.28145610961846,0.5069753694531447,6.734378754560092,27.39998408,40.11652823573392,-0.7170748484395773,15.975934284796029,77.41868775,109.00267540443942,-0.5016495296854211,38.402999591912995,0.412750598,0.38507786049235093,-0.16847387486350796,0.027754300608509325
111,0,25.0,75.0,0,0,3.434750744,3.367552391187534,0.9319143761045303,7.711036780050582,168.08215333333334,185.84974886082753,-0.20370784030291111,20.864612649891303,136.87354333333334,132.49730973401395,0.6293324520770509,3.337459374149673,37.05692333333334,52.79066794196668,-0.04927272323602194,15.650329041592478,147.2764133,150.28145610961846,0.5069753694531447,6.734378754560092,24.1044081,40.11652823573392,-0.7170748484395773,15.975934284796029,68.5722035,109.00267540443942,-0.5016495296854211,38.402999591912995,0.422399654,0.38507786049235093,-0.16847387486350796,0.027754300608509325
112,0,25.0,75.0,0,0,3.441180928,3.367552391187534,0.9319143761045303,7.711036780050582,182.91822666666667,185.84974886082753,-0.20370784030291111,20.864612649891303,128.39242000000002,132.49730973401395,0.6293324520770509,3.337459374149673,51.31614666666667,52.79066794196668,-0.04927272323602194,15.650329041592478,146.5676889,150.28145610961846,0.5069753694531447,6.734378754560092,30.05460841,40.11652823573392,-0.7170748484395773,15.975934284796029,84.39523728,109.00267540443942,-0.5016495296854211,38.402999591912995,0.404031557,0.38507786049235093,-0.16847387486350796,0.027754300608509325
113,0,25.0,75.0,0,0,3.44422094,3.367552391187534,0.9319143761045303,7.711036780050582,169.29726666666667,185.84974886082753,-0.20370784030291111,20.864612649891303,134.59666666666666,132.49730973401395,0.6293324520770509,3.337459374149673,38.14809,52.79066794196668,-0.04927272323602194,15.650329041592478,146.1635333,150.28145610961846,0.5069753694531447,6.734378754560092,27.40848319,40.11652823573392,-0.7170748484395773,15.975934284796029,77.38818989,109.00267540443942,-0.5016495296854211,38.402999591912995,0.411756159,0.38507786049235093,-0.16847387486350796,0.027754300608509325
114,0,18.75,81.25,0,0,3.337414086,3.2798327868852457,0.9319143761045303,7.711036780050582,164.14579,180.73547781639348,-0.20370784030291111,20.864612649891303,135.57050999999998,131.1374154681967,0.6293324520770509,3.337459374149673,36.16173333333333,48.47006965245901,-0.04927272323602194,15.650329041592478,145.0956033,147.6701029175956,0.5069753694531447,6.734378754560092,23.31970405,37.019485725391164,-0.7170748484395773,15.975934284796029,66.401758,101.29530826212388,-0.5016495296854211,38.402999591912995,0.42372643,0.39037484576721737,-0.16847387486350796,0.027754300608509325
115,0,18.75,81.25,0,0,3.332215204,3.2798327868852457,0.9319143761045303,7.711036780050582,163.82088333333334,180.73547781639348,-0.20370784030291111,20.864612649891303,136.72754333333333,131.1374154681967,0.6293324520770509,3.337459374149673,32.31314,48.47006965245901,-0.04927272323602194,15.650329041592478,145.7586567,147.6701029175956,0.5069753694531447,6.734378754560092,20.38833847,37.019485725391164,-0.7170748484395773,15.975934284796029,58.44019503,101.29530826212388,-0.5016495296854211,38.402999591912995,0.433176988,0.39037484576721737,-0.16847387486350796,0.027754300608509325
116,0,18.75,81.25,0,0,3.335028826,3.2798327868852457,0.9319143761045303,7.711036780050582,171.45048999999997,180.73547781639348,-0.20370784030291111,20.864612649891303,132.34931666666668,131.1374154681967,0.6293324520770509,3.337459374149673,42.07269333333334,48.47006965245901,-0.04927272323602194,15.650329041592478,145.3830411,147.6701029175956,0.5069753694531447,6.734378754560092,28.43914174,37.019485725391164,-0.7170748484395773,15.975934284796029,80.09483452,101.29530826212388,-0.5016495296854211,38.402999591912995,0.408179531,0.39037484576721737,-0.16847387486350796,0.027754300608509325
117,0,18.75,81.25,0,0,3.335028813,3.2798327868852457,0.9319143761045303,7.711036780050582,171.53266,180.73547781639348,-0.20370784030291111,20.864612649891303,132.42069,131.1374154681967,0.6293324520770509,3.337459374149673,42.07604333333333,48.47006965245901,-0.04927272323602194,15.650329041592478,145.4580133,147.6701029175956,0.5069753694531447,6.734378754560092,28.44497649,37.019485725391164,-0.7170748484395773,15.975934284796029,80.1127893,101.29530826212388,-0.5016495296854211,38.402999591912995,0.408206284,0.39037484576721737,-0.16847387486350796,0.027754300608509325
118,0,18.75,81.25,0,0,3.333611906,3.2798327868852457,0.9319143761045303,7.711036780050582,165.38556666666668,180.73547781639348,-0.20370784030291111,20.864612649891303,140.8475,131.1374154681967,0.6293324520770509,3.337459374149673,36.95759666666667,48.47006965245901,-0.04927272323602194,15.650329041592478,149.0268556,147.6701029175956,0.5069753694531447,6.734378754560092,20.4297353,37.019485725391164,-0.7170748484395773,15.975934284796029,58.61092854,101.29530826212388,-0.5016495296854211,38.402999591912995,0.434451492,0.39037484576721737,-0.16847387486350796,0.027754300608509325
119,0,12.5,87.5,0,0,3.234558827,3.1961811427107354,0.9319143761045303,7.711036780050582,163.82155,175.85837896233667,-0.20370784030291111,20.864612649891303,133.15327,129.84058573276965,0.6293324520770509,3.337459374149673,34.54434,44.34983730976172,-0.04927272323602194,15.650329041592478,143.37603,145.17985014262533,0.5069753694531447,6.734378754560092,24.40032153,34.066067272023055,-0.7170748484395773,15.975934284796029,69.27133769,93.94536706209867,-0.5016495296854211,38.402999591912995,0.41947592,0.39542618555534265,-0.16847387486350796,0.027754300608509325
120,0,12.5,87.5,0,0,3.238993648,3.1961811427107354,0.9319143761045303,7.711036780050582,164.38531666666668,175.85837896233667,-0.20370784030291111,20.864612649891303,132.143,129.84058573276965,0.6293324520770509,3.337459374149673,32.52842,44.34983730976172,-0.04927272323602194,15.650329041592478,142.8904389,145.17985014262533,0.5069753694531447,6.734378754560092,23.87911288,34.066067272023055,-0.7170748484395773,15.975934284796029,67.85734864,93.94536706209867,-0.5016495296854211,38.402999591912995,0.420851541,0.39542618555534265,-0.16847387486350796,0.027754300608509325
121,0,6.25,93.75,0,0,3.136125994,3.116320896456742,0.9319143761045303,7.711036780050582,159.92107333333334,171.20232803430576,-0.20370784030291111,20.864612649891303,131.8327833333333,128.60253305559033,0.6293324520770509,3.337459374149673,33.37468333333334,40.41634893952673,-0.04927272323602194,15.650329041592478,141.1955467,142.80246471516213,0.5069753694531447,6.734378754560092,23.56221812,31.246508525693788,-0.7170748484395773,15.975934284796029,66.96186712,86.92855203139975,-0.5016495296854211,38.402999591912995,0.420958476,0.4002485801821682,-0.16847387486350796,0.027754300608509325
